#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,Name,Type,_field,_measurement
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:14Z,6.280487804878049,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:15Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:16Z,6.301369863013699,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:17Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:18Z,6.206896551724138,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:19Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:20Z,6.288265306122449,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:21Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:22Z,6.160714285714286,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:23Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:24Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:25Z,6.267857142857143,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:26Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:27Z,6.277472527472527,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:28Z,6.291208791208791,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:29Z,6.3,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:30Z,6.142857142857143,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:31Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:32Z,6.295454545454546,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:33Z,6.22191011235955,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:34Z,6.343283582089552,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:35Z,6.1773255813953485,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:36Z,6.370967741935484,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:37Z,6.1328125,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:38Z,6.237244897959184,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:39Z,6.330645161290323,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:40Z,6.310975609756097,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:41Z,6.189024390243903,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:42Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:43Z,6.125,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:44Z,6.40625,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:45Z,6.320422535211268,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:46Z,6.116071428571429,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:47Z,6.2375,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:48Z,6.328125,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:49Z,6.188118811881188,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:50Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:51Z,6.277472527472527,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:52Z,6.290322580645161,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:53Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:54Z,6.201923076923077,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:55Z,6.318181818181818,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:56Z,6.213235294117647,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:57Z,6.34020618556701,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:58Z,6.117021276595745,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:53:59Z,6.395348837209302,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:00Z,6.117021276595745,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:01Z,6.269230769230769,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:02Z,6.2923728813559325,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:03Z,6.198979591836735,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:04Z,6.484375,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:05Z,5.945121951219512,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:06Z,6.293103448275862,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:07Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:08Z,6.290322580645161,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:09Z,6.138059701492537,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:10Z,6.360294117647059,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:11Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:12Z,6.193181818181818,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:13Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:14Z,6.296875,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:15Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:16Z,6.170886075949367,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:17Z,6.317934782608695,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:18Z,6.1789772727272725,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:19Z,6.276315789473684,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:20Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:21Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:22Z,6.199324324324325,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:23Z,6.264044943820225,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:24Z,6.282894736842105,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:25Z,6.368243243243243,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:26Z,6.1875,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:27Z,6.310975609756097,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:28Z,6.150568181818182,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:29Z,6.291208791208791,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:30Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:31Z,6.171875,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:32Z,6.264204545454546,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:33Z,6.234939759036145,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:34Z,6.304347826086956,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:35Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:36Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:37Z,6.1875,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:38Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:39Z,6.265822784810126,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:40Z,6.276595744680851,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:41Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:42Z,6.2109375,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:43Z,6.328125,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:44Z,6.19140625,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:45Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:46Z,6.224489795918367,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:47Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:48Z,6.379310344827586,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:49Z,6.163366336633663,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:50Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:51Z,6.201923076923077,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:52Z,6.348684210526316,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:53Z,6.203125,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:54Z,6.217532467532467,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:55Z,6.234939759036145,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:56Z,6.2890625,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:57Z,6.225,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:58Z,6.282894736842105,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:59Z,6.25,BOC01T001,Analog,Value,Tags
,,1,2021-06-15T07:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,2021-06-15T08:54:59.72430386Z,6.215753424657534,BOC01T001,Analog,Value,Tags

